0.000000	0.9800000191	0.0197691675
0.100000	0.6876289248	0.3135150969
0.200000	0.4884729385	0.5108448863
0.300000	0.3574751318	0.6421647072
0.400000	0.2670269310	0.7325549722
0.500000	0.2025606334	0.7969339490
0.600000	0.1557332873	0.8437871337
0.700000	0.1208947152	0.8785518408
0.800000	0.0946938321	0.9047750831
0.900000	0.0746873394	0.9248067141
1.000000	0.0592147373	0.9402883649
