0.3957559764	0.0931984708	0.0106640849	0.5994039774	0.0096089076	0.0009904085	0.0003762095	
0.3918224573	0.0867890343	0.0206767190	0.5988079309	0.0092525352	0.0019439925	0.0007079734	
0.3881763220	0.0807594880	0.0300683565	0.5982118845	0.0089279292	0.0028640116	0.0009996778	
0.3847903907	0.0750962496	0.0388699472	0.5976158381	0.0086307405	0.0037533364	0.0012553120	
0.3816320300	0.0697853342	0.0471113659	0.5970197916	0.0083590774	0.0046145623	0.0014785306	
0.3786616027	0.0648082867	0.0548232719	0.5964237452	0.0081089260	0.0054500098	0.0016726526	
0.3759793937	0.0601527058	0.0620346852	0.5958276987	0.0078785503	0.0062616793	0.0018406843	
0.3734456301	0.0558027849	0.0687753484	0.5952316523	0.0076657464	0.0070515145	0.0019853453	
0.3710614443	0.0517421365	0.0750707090	0.5946356058	0.0074682753	0.0078209806	0.0021090826	
0.3689011931	0.0479552448	0.0809483826	0.5940395594	0.0072845896	0.0085715158	0.0022141780	
0.3668150306	0.0444262624	0.0864346847	0.5934435129	0.0071129710	0.0093042832	0.0023025912	
0.3649450243	0.0411413610	0.0915548131	0.5928474665	0.0069522820	0.0100207711	0.0023761266	
0.3631568849	0.0380850956	0.0963292792	0.5922514200	0.0068011750	0.0107225506	0.0024364609	
0.3614624441	0.0352427959	0.1007835418	0.5916553736	0.0066588991	0.0114084063	0.0024850315	
0.3599723279	0.0326035284	0.1049360260	0.5910593271	0.0065239943	0.0120819416	0.0025231168	
0.3584822118	0.0301519632	0.1088080555	0.5904632807	0.0063958517	0.0127410563	0.0025520117	
0.3570935428	0.0278770104	0.1124183387	0.5898672342	0.0062734284	0.0133883553	0.0025725444	
0.3559014499	0.0257673394	0.1157852858	0.5892711878	0.0061563556	0.0140242865	0.0025859361	
0.3547093570	0.0238114148	0.1189229190	0.5886751413	0.0060441983	0.0146483844	0.0025929103	
0.3535172641	0.0219986551	0.1218474358	0.5880790949	0.0059364201	0.0152610922	0.0025942521	
0.3524640501	0.0203195456	0.1245777681	0.5874830484	0.0058323257	0.0158627369	0.0025904991	
