0.0246803276	0.0029833512	0.4543550611	0.0410317220	0.0470885448	0.5219498873	0.0179573782	
0.0239356346	0.0025803079	0.4581589699	0.0398043320	0.0413137414	0.5289112329	0.0153012602	
0.0233059861	0.0022314040	0.4614028335	0.0387659743	0.0362162441	0.5350772738	0.0130314734	
0.0227714777	0.0019294632	0.4641929269	0.0378857143	0.0317244828	0.5404626131	0.0110947974	
0.0223168507	0.0016682055	0.4665518701	0.0371354893	0.0277717263	0.5451548696	0.0094443979	
0.0219299123	0.0014422056	0.4685643613	0.0364975631	0.0242980961	0.5492913127	0.0080393152	
0.0215982348	0.0012467372	0.4702942371	0.0359497778	0.0212486666	0.5528675914	0.0068438263	
0.0213153381	0.0010776933	0.4717843533	0.0354822204	0.0185739063	0.5559560061	0.0058271876	
0.0210721027	0.0009315193	0.4729969501	0.0350824110	0.0162297022	0.5587382317	0.0049628508	
0.0208622590	0.0008051350	0.4740863144	0.0347350538	0.0141766071	0.5611224174	0.0042281235	
0.0206834190	0.0006958724	0.4749803841	0.0344384797	0.0123794386	0.5632218719	0.0036035674	
0.0205279496	0.0006014164	0.4758110046	0.0341828838	0.0108073289	0.5650100112	0.0030726120	
0.0203940198	0.0005197675	0.4764070511	0.0339596383	0.0094325319	0.5667955875	0.0026211170	
0.0202792715	0.0004491919	0.4770030975	0.0337733738	0.0082307793	0.5679876804	0.0022371155	
0.0201805495	0.0003881893	0.4775991440	0.0336108766	0.0071808449	0.5691797733	0.0019103891	
0.0200934149	0.0003354649	0.4779109657	0.0334618650	0.0062637315	0.5703718662	0.0016322740	
0.0200189091	0.0002898987	0.4782089889	0.0333467424	0.0054627475	0.5714060068	0.0013954282	
0.0199552961	0.0002505201	0.4785070121	0.0332349837	0.0047635864	0.5720020533	0.0011936555	
0.0198994167	0.0002164863	0.4788050354	0.0331447013	0.0041533899	0.5725980997	0.0010216741	
0.0198480375	0.0001870739	0.4791030586	0.0330701955	0.0036209745	0.5731941462	0.0008749808	
0.0198107846	0.0001616546	0.4794010818	0.0329956897	0.0031564536	0.5737901926	0.0007497871	
0.0197735317	0.0001396867	0.4796991050	0.0329212323	0.0027511916	0.5743862391	0.0006428736	
0.0197362788	0.0001207018	0.4797502756	0.0328839794	0.0023977130	0.5749822855	0.0005515116	
0.0197112467	0.0001042985	0.4797502756	0.0328467265	0.0020894324	0.5755783319	0.0004733960	
0.0196926203	0.0000901252	0.4797502756	0.0328094736	0.0018206073	0.5760165453	0.0004065755	
0.0196739938	0.0000778781	0.4797502756	0.0327722207	0.0015862823	0.5760165453	0.0003493915	
0.0196553674	0.0000672958	0.4797502756	0.0327349678	0.0013820519	0.5760165453	0.0003004245	
0.0196367409	0.0000581511	0.4797502756	0.0326977149	0.0012040620	0.5760165453	0.0002584638	
0.0196181145	0.0000502496	0.4797502756	0.0326604620	0.0010489505	0.5760165453	0.0002224824	
0.0195994880	0.0000434218	0.4797502756	0.0326317921	0.0009137787	0.5760165453	0.0001916063	
0.0195808616	0.0000375218	0.4797502756	0.0326317921	0.0007960024	0.5760165453	0.0001650956	
0.0195784718	0.0000324237	0.4797502756	0.0326317921	0.0006933887	0.5760165453	0.0001423221	
0.0195784718	0.0000280180	0.4797502756	0.0326317921	0.0006039919	0.5760165453	0.0001227502	
0.0195784718	0.0000242112	0.4797502756	0.0326317921	0.0005261085	0.5760165453	0.0001059210	
0.0195784718	0.0000209217	0.4797502756	0.0326317921	0.0004582582	0.5760165453	0.0000914401	
0.0195784718	0.0000180792	0.4797502756	0.0326317921	0.0003991497	0.5760165453	0.0000789738	
0.0195784718	0.0000156228	0.4797502756	0.0326317921	0.0003476595	0.5760165453	0.0000682351	
0.0195784718	0.0000135001	0.4797502756	0.0326317921	0.0003028044	0.5760165453	0.0000589801	
0.0195784718	0.0000116660	0.4797502756	0.0326317921	0.0002637324	0.5760165453	0.0000509995	
0.0195784718	0.0000100810	0.4797502756	0.0326317921	0.0002296979	0.5760165453	0.0000441148	
0.0195784718	0.0000087114	0.4797502756	0.0326317921	0.0002000519	0.5760165453	0.0000381726	
0.0195784718	0.0000075278	0.4797502756	0.0326317921	0.0001742286	0.5760165453	0.0000330418	
0.0195784718	0.0000065051	0.4797502756	0.0326317921	0.0001517375	0.5760165453	0.0000286094	
0.0195784718	0.0000056213	0.4797502756	0.0326317921	0.0001321465	0.5760165453	0.0000247789	
0.0195784718	0.0000048576	0.4797502756	0.0326317921	0.0001150847	0.5760165453	0.0000214674	
0.0195784718	0.0000041976	0.4797502756	0.0326317921	0.0001002235	0.5760165453	0.0000186033	
0.0195784718	0.0000036273	0.4797502756	0.0326317921	0.0000872808	0.5760165453	0.0000161255	
0.0195784718	0.0000031345	0.4797502756	0.0326317921	0.0000760079	0.5760165453	0.0000139811	
0.0195784718	0.0000027087	0.4797502756	0.0326317921	0.0000661909	0.5760165453	0.0000121247	
0.0195784718	0.0000023407	0.4797502756	0.0326317921	0.0000576409	0.5760165453	0.0000105170	
0.0195784718	0.0000020227	0.4797502756	0.0326317921	0.0000501948	0.5760165453	0.0000091244	
0.0195784718	0.0000017479	0.4797502756	0.0326317921	0.0000437102	0.5760165453	0.0000079177	
0.0195784718	0.0000015104	0.4797502756	0.0326317921	0.0000380629	0.5760165453	0.0000068719	
0.0195784718	0.0000013052	0.4797502756	0.0326317921	0.0000331450	0.5760165453	0.0000059653	
0.0195784718	0.0000011279	0.4797502756	0.0326317921	0.0000288622	0.5760165453	0.0000051792	
0.0195784718	0.0000009746	0.4797502756	0.0326317921	0.0000251327	0.5760165453	0.0000044973	
0.0195784718	0.0000008422	0.4797502756	0.0326317921	0.0000218848	0.5760165453	0.0000039058	
0.0195784718	0.0000007278	0.4797502756	0.0326317921	0.0000190567	0.5760165453	0.0000033926	
0.0195784718	0.0000006289	0.4797502756	0.0326317921	0.0000165938	0.5760165453	0.0000029472	
0.0195784718	0.0000005435	0.4797502756	0.0326317921	0.0000144492	0.5760165453	0.0000025606	
0.0195784718	0.0000004696	0.4797502756	0.0326317921	0.0000125816	0.5760165453	0.0000022250	
0.0195784718	0.0000004058	0.4797502756	0.0326317921	0.0000109554	0.5760165453	0.0000019336	
0.0195784718	0.0000003507	0.4797502756	0.0326317921	0.0000095393	0.5760165453	0.0000016805	
0.0195784718	0.0000003031	0.4797502756	0.0326317921	0.0000083062	0.5760165453	0.0000014607	
0.0195784718	0.0000002619	0.4797502756	0.0326317921	0.0000072325	0.5760165453	0.0000012698	
0.0195784718	0.0000002263	0.4797502756	0.0326317921	0.0000062976	0.5760165453	0.0000011039	
0.0195784718	0.0000001956	0.4797502756	0.0326317921	0.0000054835	0.5760165453	0.0000009598	
0.0195784718	0.0000001690	0.4797502756	0.0326317921	0.0000047745	0.5760165453	0.0000008346	
0.0195784718	0.0000001460	0.4797502756	0.0326317921	0.0000041573	0.5760165453	0.0000007257	
0.0195784718	0.0000001262	0.4797502756	0.0326317921	0.0000036198	0.5760165453	0.0000006311	
0.0195784718	0.0000001090	0.4797502756	0.0326317921	0.0000031518	0.5760165453	0.0000005489	
0.0195784718	0.0000000942	0.4797502756	0.0326317921	0.0000027443	0.5760165453	0.0000004774	
0.0195784718	0.0000000814	0.4797502756	0.0326317921	0.0000023895	0.5760165453	0.0000004152	
0.0195784718	0.0000000704	0.4797502756	0.0326317921	0.0000020805	0.5760165453	0.0000003612	
0.0195784718	0.0000000608	0.4797502756	0.0326317921	0.0000018115	0.5760165453	0.0000003142	
0.0195784718	0.0000000525	0.4797502756	0.0326317921	0.0000015773	0.5760165453	0.0000002733	
0.0195784718	0.0000000454	0.4797502756	0.0326317921	0.0000013734	0.5760165453	0.0000002378	
0.0195784718	0.0000000392	0.4797502756	0.0326317921	0.0000011958	0.5760165453	0.0000002069	
0.0195784718	0.0000000339	0.4797502756	0.0326317921	0.0000010412	0.5760165453	0.0000001800	
0.0195784718	0.0000000293	0.4797502756	0.0326317921	0.0000009065	0.5760165453	0.0000001566	
0.0195784718	0.0000000253	0.4797502756	0.0326317921	0.0000007893	0.5760165453	0.0000001363	
0.0195784718	0.0000000219	0.4797502756	0.0326317921	0.0000006872	0.5760165453	0.0000001186	
0.0195784718	0.0000000189	0.4797502756	0.0326317921	0.0000005984	0.5760165453	0.0000001032	
0.0195784718	0.0000000163	0.4797502756	0.0326317921	0.0000005210	0.5760165453	0.0000000898	
0.0195784718	0.0000000141	0.4797502756	0.0326317921	0.0000004536	0.5760165453	0.0000000782	
0.0195784718	0.0000000122	0.4797502756	0.0326317921	0.0000003950	0.5760165453	0.0000000680	
0.0195784718	0.0000000105	0.4797502756	0.0326317921	0.0000003439	0.5760165453	0.0000000592	
0.0195784718	0.0000000091	0.4797502756	0.0326317921	0.0000002994	0.5760165453	0.0000000515	
0.0195784718	0.0000000079	0.4797502756	0.0326317921	0.0000002607	0.5760165453	0.0000000448	
0.0195784718	0.0000000068	0.4797502756	0.0326317921	0.0000002270	0.5760165453	0.0000000390	
0.0195784718	0.0000000059	0.4797502756	0.0326317921	0.0000001976	0.5760165453	0.0000000340	
0.0195784718	0.0000000051	0.4797502756	0.0326317921	0.0000001721	0.5760165453	0.0000000296	
0.0195784718	0.0000000044	0.4797502756	0.0326317921	0.0000001498	0.5760165453	0.0000000257	
0.0195784718	0.0000000038	0.4797502756	0.0326317921	0.0000001304	0.5760165453	0.0000000224	
0.0195784718	0.0000000033	0.4797502756	0.0326317921	0.0000001136	0.5760165453	0.0000000195	
0.0195784718	0.0000000028	0.4797502756	0.0326317921	0.0000000989	0.5760165453	0.0000000170	
0.0195784718	0.0000000024	0.4797502756	0.0326317921	0.0000000861	0.5760165453	0.0000000148	
0.0195784718	0.0000000021	0.4797502756	0.0326317921	0.0000000750	0.5760165453	0.0000000129	
0.0195784718	0.0000000018	0.4797502756	0.0326317921	0.0000000653	0.5760165453	0.0000000112	
0.0195784718	0.0000000016	0.4797502756	0.0326317921	0.0000000568	0.5760165453	0.0000000097	
0.0195784718	0.0000000014	0.4797502756	0.0326317921	0.0000000495	0.5760165453	0.0000000085	
0.0195784718	0.0000000012	0.4797502756	0.0326317921	0.0000000431	0.5760165453	0.0000000074	
0.0195784718	0.0000000010	0.4797502756	0.0326317921	0.0000000375	0.5760165453	0.0000000064	
0.0195784718	0.0000000009	0.4797502756	0.0326317921	0.0000000327	0.5760165453	0.0000000056	
0.0195784718	0.0000000008	0.4797502756	0.0326317921	0.0000000284	0.5760165453	0.0000000049	
0.0195784718	0.0000000007	0.4797502756	0.0326317921	0.0000000248	0.5760165453	0.0000000042	
0.0195784718	0.0000000006	0.4797502756	0.0326317921	0.0000000216	0.5760165453	0.0000000037	
0.0195784718	0.0000000005	0.4797502756	0.0326317921	0.0000000188	0.5760165453	0.0000000032	
0.0195784718	0.0000000004	0.4797502756	0.0326317921	0.0000000163	0.5760165453	0.0000000028	
0.0195784718	0.0000000004	0.4797502756	0.0326317921	0.0000000142	0.5760165453	0.0000000024	
0.0195784718	0.0000000003	0.4797502756	0.0326317921	0.0000000124	0.5760165453	0.0000000021	
0.0195784718	0.0000000003	0.4797502756	0.0326317921	0.0000000108	0.5760165453	0.0000000018	
0.0195784718	0.0000000002	0.4797502756	0.0326317921	0.0000000094	0.5760165453	0.0000000016	
0.0195784718	0.0000000002	0.4797502756	0.0326317921	0.0000000082	0.5760165453	0.0000000014	
0.0195784718	0.0000000002	0.4797502756	0.0326317921	0.0000000071	0.5760165453	0.0000000012	
0.0195784718	0.0000000002	0.4797502756	0.0326317921	0.0000000062	0.5760165453	0.0000000011	
0.0195784718	0.0000000001	0.4797502756	0.0326317921	0.0000000054	0.5760165453	0.0000000009	
0.0195784718	0.0000000001	0.4797502756	0.0326317921	0.0000000047	0.5760165453	0.0000000008	
0.0195784718	0.0000000001	0.4797502756	0.0326317921	0.0000000041	0.5760165453	0.0000000007	
0.0195784718	0.0000000001	0.4797502756	0.0326317921	0.0000000036	0.5760165453	0.0000000006	
0.0195784718	0.0000000001	0.4797502756	0.0326317921	0.0000000031	0.5760165453	0.0000000005	
0.0195784718	0.0000000001	0.4797502756	0.0326317921	0.0000000027	0.5760165453	0.0000000005	
0.0195784718	0.0000000001	0.4797502756	0.0326317921	0.0000000024	0.5760165453	0.0000000004	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000020	0.5760165453	0.0000000003	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000018	0.5760165453	0.0000000003	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000016	0.5760165453	0.0000000003	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000014	0.5760165453	0.0000000002	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000012	0.5760165453	0.0000000002	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000010	0.5760165453	0.0000000002	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000009	0.5760165453	0.0000000002	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000008	0.5760165453	0.0000000001	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000007	0.5760165453	0.0000000001	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000006	0.5760165453	0.0000000001	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000005	0.5760165453	0.0000000001	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000004	0.5760165453	0.0000000001	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000004	0.5760165453	0.0000000001	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000003	0.5760165453	0.0000000001	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000003	0.5760165453	0.0000000001	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000003	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000002	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000002	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000002	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000001	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000001	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000001	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000001	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000001	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000001	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000001	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000001	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
0.0195784718	0.0000000000	0.4797502756	0.0326317921	0.0000000000	0.5760165453	0.0000000000	
